index,event_id,minute,second,team_id,player_id,x,y,end_x,end_y,type_display_name,outcome_type_display_name,period_display_name,player_name,Position
942,609,55,48,Manchester City,73084,77,86.6,90.1,60,Pass,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
943,403,55,49,Real Madrid,106883,9.1,35.1,21.9,35,Clearance,Successful,SecondHalf,Dani Carvajal,RB
944,610,55,52,Manchester City,303139,77.4,62.1,85.1,70.8,Pass,Successful,SecondHalf,Hernandez Rodri,DM
945,611,55,54,Manchester City,297390,81,72,79.1,81.2,Pass,Successful,SecondHalf,Manuel Akanji,LB
946,612,56,1,Manchester City,73084,96.6,90.5,88.3,73.1,Pass,Successful,SecondHalf,Kevin De-Bruyne,AM
947,613,56,3,Manchester City,113069,91.4,80.6,91.5,84.6,Pass,Unsuccessful,SecondHalf,Jack Grealish,LM
948,404,56,3,Real Madrid,106883,7.7,13,,,BlockedPass,Successful,SecondHalf,Dani Carvajal,RB
949,614,56,3,Manchester City,113069,91.1,84.2,,,BallTouch,Successful,SecondHalf,Jack Grealish,LM
950,406,56,20,Real Madrid,337879,4.5,38.5,2.8,49.8,Pass,Successful,SecondHalf,Eder Militao,CB
951,407,56,26,Real Madrid,73798,10,69.3,44.7,71.8,Pass,Successful,SecondHalf,Thibaut Courtois,GK
952,408,56,31,Real Madrid,337782,45.9,56.2,43.5,27,Pass,Successful,SecondHalf,Vinicius Junior,FWD
953,409,56,37,Real Madrid,106883,55.5,22.2,58.1,11.7,Pass,Successful,SecondHalf,Dani Carvajal,RB
954,410,56,39,Real Madrid,347862,58.1,11.7,58.5,27.9,Pass,Successful,SecondHalf,Rodrygo,FWD
955,411,56,41,Real Madrid,106883,58.2,31.2,57.2,88.7,Pass,Successful,SecondHalf,Dani Carvajal,RB
956,412,56,44,Real Madrid,369109,59.9,92,67.7,95.8,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
957,413,56,50,Real Madrid,14296,63.1,78,65.4,92.2,Pass,Successful,SecondHalf,Karim Benzema,FWD
958,414,56,54,Real Madrid,20874,66.6,91.2,66.4,81.1,Pass,Successful,SecondHalf,Luka Modric,CM
959,415,56,56,Real Madrid,344644,66.6,81.1,70.1,75.6,Pass,Successful,SecondHalf,Federico Valverde,MC
960,416,56,59,Real Madrid,14296,66.3,82.2,64.7,92.2,Pass,Successful,SecondHalf,Karim Benzema,FWD
961,417,57,2,Real Madrid,20874,63.7,89.2,58.7,75.2,Pass,Successful,SecondHalf,Luka Modric,CM
962,418,57,4,Real Madrid,31772,56.4,71.4,45.6,63,Pass,Successful,SecondHalf,Toni Kroos,CM
963,419,57,6,Real Madrid,39722,44.9,65.7,51,79.1,Pass,Successful,SecondHalf,David Alaba,CB
964,420,57,9,Real Madrid,31772,51.3,79.2,62.2,83.9,Pass,Successful,SecondHalf,Toni Kroos,CM
965,421,57,11,Real Madrid,20874,60.9,88.3,56.3,96.2,Pass,Successful,SecondHalf,Luka Modric,CM
966,422,57,14,Real Madrid,369109,53.6,88.7,51.6,61.9,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
967,423,57,16,Real Madrid,344644,46.3,59.4,57.5,48.2,Pass,Successful,SecondHalf,Federico Valverde,MC
968,424,57,18,Real Madrid,106883,57.1,52.3,54.5,55.7,Pass,Successful,SecondHalf,Dani Carvajal,RB
969,425,57,19,Real Madrid,344644,54.5,55.7,52.6,52.4,Pass,Successful,SecondHalf,Federico Valverde,MC
970,426,57,20,Real Madrid,31772,52.6,47.1,63.1,22.3,Pass,Successful,SecondHalf,Toni Kroos,CM
971,427,57,25,Real Madrid,337879,65.1,15.6,77.2,6.1,Pass,Successful,SecondHalf,Eder Militao,CB
972,428,57,27,Real Madrid,347862,80.6,6.3,91.8,14.1,Pass,Successful,SecondHalf,Rodrygo,FWD
973,429,57,30,Real Madrid,337782,93.5,13,92.5,19.6,Pass,Unsuccessful,SecondHalf,Vinicius Junior,FWD
974,617,57,30,Manchester City,297390,7.7,81.6,,,BlockedPass,Successful,SecondHalf,Manuel Akanji,LB
975,618,57,31,Manchester City,77464,8.9,76.2,,,BallRecovery,Successful,SecondHalf,Ilkay Gundogan,AM
976,619,57,32,Manchester City,77464,11.6,77.6,17.9,90.3,Pass,Successful,SecondHalf,Ilkay Gundogan,AM
977,973,57,35,Manchester City,113069,19.1,90.5,,,TakeOn,Unsuccessful,SecondHalf,Jack Grealish,LM
978,620,57,35,Manchester City,113069,21.3,86.2,,,Foul,Successful,SecondHalf,Jack Grealish,LM
979,430,57,35,Real Madrid,337879,78.7,13.8,,,Foul,Unsuccessful,SecondHalf,Eder Militao,CB
980,621,58,2,Manchester City,313171,21.9,73.4,13.1,65.9,Pass,Successful,SecondHalf,Ruben Dias,CB
981,622,58,3,Manchester City,121774,13.1,65.9,20.2,80.9,Pass,Successful,SecondHalf,Moraes Ederson ,GK
982,623,58,5,Manchester City,313171,20.2,80.7,9.3,62,Pass,Successful,SecondHalf,Ruben Dias,CB
983,485,62,37,Real Madrid,104010,0,0,,,SubstitutionOn,Successful,SecondHalf,Antonio Rudiger,CB
984,624,58,8,Manchester City,121774,9.1,57.9,36.7,10.4,Pass,Successful,SecondHalf,Moraes Ederson ,GK
985,625,58,11,Manchester City,136741,36.7,10.4,36.7,15.4,Pass,Successful,SecondHalf,Bernardo Silva,RM
986,626,58,12,Manchester City,73084,36.7,15.4,44.2,28.9,Pass,Successful,SecondHalf,Kevin De-Bruyne,AM
987,627,58,13,Manchester City,315227,44.4,29.5,,,BallTouch,Unsuccessful,SecondHalf,Erling Haaland,FWD
988,431,58,15,Real Madrid,39722,44.6,57.4,,,BallRecovery,Successful,SecondHalf,David Alaba,CB
989,432,58,15,Real Madrid,39722,44.6,57.4,33.9,39.9,Pass,Successful,SecondHalf,David Alaba,CB
990,433,58,18,Real Madrid,337879,27.7,38.1,13.7,49.3,Pass,Successful,SecondHalf,Eder Militao,CB
991,434,58,20,Real Madrid,73798,13.4,48.7,19.9,28.4,Pass,Successful,SecondHalf,Thibaut Courtois,GK
992,435,58,25,Real Madrid,337879,19.6,36,3.3,39.2,Pass,Successful,SecondHalf,Eder Militao,CB
993,436,58,28,Real Madrid,73798,3,35.1,11.7,6.4,Pass,Successful,SecondHalf,Thibaut Courtois,GK
994,437,58,29,Real Madrid,106883,11.7,6.4,16.5,26.8,Pass,Successful,SecondHalf,Dani Carvajal,RB
995,438,58,32,Real Madrid,337879,19.2,26.2,47.1,35,Pass,Successful,SecondHalf,Eder Militao,CB
996,439,58,34,Real Madrid,347862,47.8,33.5,,,Aerial,Successful,SecondHalf,Rodrygo,FWD
997,521,66,4,Real Madrid,337782,57.5,54.4,,,BallRecovery,Successful,SecondHalf,Vinicius Junior,FWD
998,440,58,34,Real Madrid,347862,47.1,35,38.6,38.9,Pass,Unsuccessful,SecondHalf,Rodrygo,FWD
999,629,58,36,Manchester City,303139,58.9,60.3,55.2,73.5,Pass,Successful,SecondHalf,Hernandez Rodri,DM
1000,630,58,37,Manchester City,313171,55.2,73.5,,,BallRecovery,Successful,SecondHalf,Ruben Dias,CB
1001,631,58,37,Manchester City,313171,55.2,73.5,55.2,82.2,Pass,Successful,SecondHalf,Ruben Dias,CB
1002,632,58,39,Manchester City,297390,55.2,82.2,57.4,82.2,Pass,Unsuccessful,SecondHalf,Manuel Akanji,LB
1003,441,58,39,Real Madrid,347862,43.8,23.4,,,BlockedPass,Successful,SecondHalf,Rodrygo,FWD
1004,655,58,39,Manchester City,297390,55.4,83.3,,,BallTouch,Unsuccessful,SecondHalf,Manuel Akanji,LB
1005,442,58,41,Real Madrid,347862,44.4,9.4,,,TakeOn,Successful,SecondHalf,Rodrygo,FWD
1006,633,58,41,Manchester City,73084,55.6,90.6,,,Challenge,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
1007,445,58,42,Real Madrid,347862,46.4,4.6,,,BallRecovery,Successful,SecondHalf,Rodrygo,FWD
1008,443,58,42,Real Madrid,347862,46.7,4.4,,,Dispossessed,Successful,SecondHalf,Rodrygo,FWD
1009,634,58,43,Manchester City,297390,53.3,95.6,,,Tackle,Unsuccessful,SecondHalf,Manuel Akanji,LB
1010,446,58,47,Real Madrid,347862,74,8.8,88,71.8,Pass,Unsuccessful,SecondHalf,Rodrygo,FWD
1011,635,58,50,Manchester City,69778,10.3,30.8,9.9,14.3,Clearance,Successful,SecondHalf,Kyle Walker,RB
1012,447,58,55,Real Madrid,337782,84.9,76.9,78.6,72.8,Pass,Successful,SecondHalf,Vinicius Junior,FWD
1013,448,58,57,Real Madrid,14296,78,72.5,78.7,64.6,Pass,Unsuccessful,SecondHalf,Karim Benzema,FWD
1014,636,58,57,Manchester City,77464,23.2,38.8,,,Interception,Successful,SecondHalf,Ilkay Gundogan,AM
1015,637,58,57,Manchester City,77464,23.7,39.2,,,BallRecovery,Successful,SecondHalf,Ilkay Gundogan,AM
1016,638,58,58,Manchester City,77464,23.7,39.4,25.4,60,Pass,Successful,SecondHalf,Ilkay Gundogan,AM
1017,639,59,0,Manchester City,73084,25.6,60.6,26.5,63.9,Pass,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
1018,449,59,0,Real Madrid,106883,71.6,31.5,,,BlockedPass,Successful,SecondHalf,Dani Carvajal,RB
1019,450,59,1,Real Madrid,344644,71.5,44.3,68.8,38.8,Pass,Unsuccessful,SecondHalf,Federico Valverde,MC
1020,640,59,3,Manchester City,73084,32.2,55.1,38.3,78.3,Pass,Successful,SecondHalf,Kevin De-Bruyne,AM
1021,641,59,7,Manchester City,113069,37.7,78.3,33.3,66.2,Pass,Successful,SecondHalf,Jack Grealish,LM
1022,642,59,9,Manchester City,77464,33.3,65.7,45.9,20.5,Pass,Successful,SecondHalf,Ilkay Gundogan,AM
1023,643,59,18,Manchester City,136741,64,29.2,57.3,33.4,Pass,Successful,SecondHalf,Bernardo Silva,RM
1024,644,59,20,Manchester City,303139,57.6,33.4,65,46.7,Pass,Successful,SecondHalf,Hernandez Rodri,DM
1025,645,59,22,Manchester City,101374,64.3,49.4,55.9,73.7,Pass,Successful,SecondHalf,John Stones,DM
1026,646,59,26,Manchester City,297390,56.4,74.4,57.6,63.9,Pass,Successful,SecondHalf,Manuel Akanji,LB
1027,647,59,29,Manchester City,101374,57.6,63.6,57,45.8,Pass,Successful,SecondHalf,John Stones,DM
1028,648,59,32,Manchester City,303139,65.4,43.4,70.3,7.7,Pass,Successful,SecondHalf,Hernandez Rodri,DM
1029,649,59,38,Manchester City,73084,70.5,15.5,56.4,22.9,Pass,Successful,SecondHalf,Kevin De-Bruyne,AM
1030,650,59,42,Manchester City,69778,56,21.2,72,24.7,Pass,Successful,SecondHalf,Kyle Walker,RB
1031,451,59,43,Real Madrid,369109,30.2,73.6,,,Challenge,Unsuccessful,SecondHalf,Eduardo Camavinga,LB
1032,651,59,43,Manchester City,73084,69.8,26.4,,,TakeOn,Successful,SecondHalf,Kevin De-Bruyne,AM
1033,652,59,46,Manchester City,73084,76.8,44.8,85.8,58.8,Pass,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
1034,452,59,47,Real Madrid,106883,11.5,43.1,,,BallTouch,Unsuccessful,SecondHalf,Dani Carvajal,RB
1035,654,59,47,Manchester City,77464,90.1,48,,,Dispossessed,Successful,SecondHalf,Ilkay Gundogan,AM
1036,454,59,48,Real Madrid,106883,9.9,52,,,Tackle,Unsuccessful,SecondHalf,Dani Carvajal,RB
1037,658,59,48,Manchester City,77464,89.1,49.9,,,BallTouch,Successful,SecondHalf,Ilkay Gundogan,AM
1038,469,59,48,Real Madrid,106883,7.7,49.9,,,BallTouch,Successful,SecondHalf,Dani Carvajal,RB
1039,453,59,49,Real Madrid,73798,4.5,54.9,,,KeeperPickup,Successful,SecondHalf,Thibaut Courtois,GK
1040,455,59,51,Real Madrid,73798,5.7,57.6,13,79.1,Pass,Successful,SecondHalf,Thibaut Courtois,GK
1041,456,59,53,Real Madrid,369109,13,79.1,27.3,81.4,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
1042,457,59,56,Real Madrid,31772,27.3,81.4,35.3,95.5,Pass,Successful,SecondHalf,Toni Kroos,CM
1043,458,59,59,Real Madrid,20874,41.8,93.7,54,89.2,Pass,Successful,SecondHalf,Luka Modric,CM
1044,459,60,4,Real Madrid,347862,69,91.2,68.3,78.6,Pass,Successful,SecondHalf,Rodrygo,FWD
1045,460,60,7,Real Madrid,20874,70.1,73.8,79.6,76.4,Pass,Successful,SecondHalf,Luka Modric,CM
1046,461,60,10,Real Madrid,347862,87.5,76.3,86,50.9,Pass,Successful,SecondHalf,Rodrygo,FWD
1047,493,60,10,Real Madrid,337782,86,48.9,,,MissedShots,Successful,SecondHalf,Vinicius Junior,FWD
1048,462,60,17,Real Madrid,14296,89.2,15.8,74.5,25,Pass,Successful,SecondHalf,Karim Benzema,FWD
1049,463,60,19,Real Madrid,106883,74.5,25,73.7,40.4,Pass,Successful,SecondHalf,Dani Carvajal,RB
1050,464,60,22,Real Madrid,20874,74.7,36.8,89.5,28.7,Pass,Unsuccessful,SecondHalf,Luka Modric,CM
1051,656,60,22,Manchester City,113069,12.4,71.6,,,BallRecovery,Successful,SecondHalf,Jack Grealish,LM
1052,974,60,26,Manchester City,113069,21.9,84.7,,,TakeOn,Unsuccessful,SecondHalf,Jack Grealish,LM
1053,659,61,4,Manchester City,121774,19.9,73.2,45.8,9.1,Pass,Successful,SecondHalf,Moraes Ederson ,GK
1054,660,61,8,Manchester City,69778,45.8,9.1,,,BallTouch,Unsuccessful,SecondHalf,Kyle Walker,RB
1055,466,61,10,Real Madrid,369109,36.6,93.4,53,96.2,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
1056,467,61,11,Real Madrid,337782,45.2,95,,,BallRecovery,Successful,SecondHalf,Vinicius Junior,FWD
1057,468,61,13,Real Madrid,337782,55.8,94.2,,,BallTouch,Unsuccessful,SecondHalf,Vinicius Junior,FWD
1058,661,61,15,Manchester City,69778,39,19.1,,,BallRecovery,Successful,SecondHalf,Kyle Walker,RB
1059,662,61,16,Manchester City,69778,40,20.3,52.9,8.3,Pass,Successful,SecondHalf,Kyle Walker,RB
1060,663,61,22,Manchester City,136741,60.5,17.6,63.7,59.9,Pass,Successful,SecondHalf,Bernardo Silva,RM
1061,664,61,25,Manchester City,77464,64,60.3,75.7,86,Pass,Successful,SecondHalf,Ilkay Gundogan,AM
1062,665,61,29,Manchester City,113069,86.6,80.2,80.2,66,Pass,Successful,SecondHalf,Jack Grealish,LM
1063,666,61,30,Manchester City,77464,79.8,65.4,80.3,52.7,Pass,Unsuccessful,SecondHalf,Ilkay Gundogan,AM
1064,470,61,31,Real Madrid,20874,18.8,49.8,,,BallRecovery,Successful,SecondHalf,Luka Modric,CM
1065,471,61,31,Real Madrid,20874,19.2,49.5,26.2,18.8,Pass,Unsuccessful,SecondHalf,Luka Modric,CM
1066,667,61,33,Manchester City,303139,73,81,,,Interception,Successful,SecondHalf,Hernandez Rodri,DM
1067,745,61,33,Real Madrid,347862,28.9,20.5,,,BallTouch,Successful,SecondHalf,Rodrygo,FWD
1068,668,61,36,Manchester City,303139,80.8,97.1,,,BallRecovery,Successful,SecondHalf,Hernandez Rodri,DM
1069,669,61,36,Manchester City,303139,81,97.8,79.8,94.7,Pass,Unsuccessful,SecondHalf,Hernandez Rodri,DM
1070,472,61,37,Real Madrid,347862,22,5.6,,,BallRecovery,Successful,SecondHalf,Rodrygo,FWD
1071,473,61,38,Real Madrid,347862,26.8,5.2,28.8,9.9,Pass,Successful,SecondHalf,Rodrygo,FWD
1072,474,61,39,Real Madrid,344644,27.7,10,13.1,15.5,Pass,Successful,SecondHalf,Federico Valverde,MC
1073,475,61,41,Real Madrid,106883,11.7,15.9,7.1,53.2,Pass,Successful,SecondHalf,Dani Carvajal,RB
1074,476,61,44,Real Madrid,73798,7.5,55.4,20.8,90.6,Pass,Successful,SecondHalf,Thibaut Courtois,GK
1075,477,61,47,Real Madrid,369109,22.2,90.6,33.8,93,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
1076,478,61,48,Real Madrid,14296,34.3,93,33.7,86.7,Pass,Successful,SecondHalf,Karim Benzema,FWD
1077,479,61,50,Real Madrid,369109,36.6,83.8,43.6,75.2,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
1078,746,61,53,Real Madrid,337782,62.4,70,,,TakeOn,Unsuccessful,SecondHalf,Vinicius Junior,FWD
1079,480,61,54,Real Madrid,337782,60,68.2,,,Foul,Successful,SecondHalf,Vinicius Junior,FWD
1080,670,61,54,Manchester City,77464,40,31.8,,,Foul,Unsuccessful,SecondHalf,Ilkay Gundogan,AM
1081,671,61,58,Manchester City,77464,0,0,,,Card,Successful,SecondHalf,Ilkay Gundogan,AM
1082,481,62,14,Real Madrid,20874,62.1,70.7,88.8,15.8,Pass,Successful,SecondHalf,Luka Modric,CM
1083,482,62,17,Real Madrid,347862,92.4,14.7,93.2,18.6,Pass,Unsuccessful,SecondHalf,Rodrygo,FWD
1084,486,62,47,Real Madrid,31772,99.5,0.5,78.9,20.1,Pass,Successful,SecondHalf,Toni Kroos,CM
1085,487,62,49,Real Madrid,106883,78.2,19.7,91.2,19.7,Pass,Successful,SecondHalf,Dani Carvajal,RB
1086,488,62,50,Real Madrid,31772,91.8,23.3,91.1,28.6,Pass,Unsuccessful,SecondHalf,Toni Kroos,CM
1087,674,62,50,Manchester City,73084,7.8,71.7,,,Clearance,Successful,SecondHalf,Kevin De-Bruyne,AM
1088,489,62,53,Real Madrid,106883,86.8,10.8,87.7,16.9,Pass,Unsuccessful,SecondHalf,Dani Carvajal,RB
1089,675,62,53,Manchester City,73084,14.1,86.7,,,BallTouch,Successful,SecondHalf,Kevin De-Bruyne,AM
1090,676,62,55,Manchester City,315227,7.6,59.7,64,98.7,Clearance,Successful,SecondHalf,Erling Haaland,FWD
1091,490,63,0,Real Madrid,369109,37.8,2.5,17.3,30.6,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
1092,491,63,7,Real Madrid,73798,18.5,45.4,83.9,82.5,Pass,Unsuccessful,SecondHalf,Thibaut Courtois,GK
1093,677,63,12,Manchester City,69778,15.5,16.6,2.4,23.9,Pass,Successful,SecondHalf,Kyle Walker,RB
1094,678,63,22,Manchester City,121774,2.4,23.9,,,KeeperPickup,Successful,SecondHalf,Moraes Ederson ,GK
1095,679,63,23,Manchester City,121774,10.1,37.9,21.7,9.2,Pass,Successful,SecondHalf,Moraes Ederson ,GK
1096,680,63,30,Manchester City,69778,31.6,4,30.4,16.7,Pass,Successful,SecondHalf,Kyle Walker,RB
1097,681,63,33,Manchester City,101374,28.9,16,32.5,29.5,Pass,Successful,SecondHalf,John Stones,DM
1098,682,63,36,Manchester City,303139,36.2,35,45.3,44.9,Pass,Successful,SecondHalf,Hernandez Rodri,DM
1099,683,63,37,Manchester City,77464,45.3,44.9,47.6,25,Pass,Successful,SecondHalf,Ilkay Gundogan,AM
1100,684,63,38,Manchester City,73084,47.6,25,52,5.2,Pass,Successful,SecondHalf,Kevin De-Bruyne,AM
1101,685,63,45,Manchester City,136741,72.4,17.4,,,TakeOn,Unsuccessful,SecondHalf,Bernardo Silva,RM
1102,494,63,45,Real Madrid,31772,27.6,82.6,,,Tackle,Successful,SecondHalf,Toni Kroos,CM
1103,687,63,53,Manchester City,136741,75.1,0,66.7,3.7,Pass,Successful,SecondHalf,Bernardo Silva,RM
1104,688,63,57,Manchester City,73084,66.8,7.9,65.3,35.2,Pass,Successful,SecondHalf,Kevin De-Bruyne,AM
1105,689,63,58,Manchester City,303139,65.3,35.2,57.1,34.6,Pass,Successful,SecondHalf,Hernandez Rodri,DM
1106,690,64,4,Manchester City,101374,70.5,59.7,63.2,77.1,Pass,Successful,SecondHalf,John Stones,DM
1107,691,64,6,Manchester City,297390,63.2,77.1,59.7,67.1,Pass,Successful,SecondHalf,Manuel Akanji,LB
1108,724,66,50,Manchester City,303139,46.2,42.5,,,Tackle,Unsuccessful,SecondHalf,Hernandez Rodri,DM
1109,692,64,8,Manchester City,303139,59.6,71.4,69.8,79.4,Pass,Successful,SecondHalf,Hernandez Rodri,DM
1110,693,64,12,Manchester City,77464,68.6,73.4,67.9,59.6,Pass,Successful,SecondHalf,Ilkay Gundogan,AM
1111,694,64,15,Manchester City,101374,69.3,64.8,62.7,68.1,Pass,Successful,SecondHalf,John Stones,DM
1112,695,64,17,Manchester City,303139,62.4,67.1,66.8,33.2,Pass,Successful,SecondHalf,Hernandez Rodri,DM
1113,696,64,20,Manchester City,73084,67.6,32.2,81.2,12.4,Pass,Successful,SecondHalf,Kevin De-Bruyne,AM
1114,697,64,23,Manchester City,136741,82.5,15.8,79.3,26.5,Pass,Successful,SecondHalf,Bernardo Silva,RM
1115,698,64,26,Manchester City,73084,77.8,24.4,81.5,17.6,Pass,Successful,SecondHalf,Kevin De-Bruyne,AM
1116,699,64,28,Manchester City,136741,81.9,17.6,86.9,25.9,Pass,Successful,SecondHalf,Bernardo Silva,RM
1117,700,64,30,Manchester City,77464,87.6,27.4,,,BallTouch,Unsuccessful,SecondHalf,Ilkay Gundogan,AM
1118,496,64,30,Real Madrid,31772,12.4,64.3,9,67.4,Pass,Successful,SecondHalf,Toni Kroos,CM
1119,497,64,32,Real Madrid,104010,9,67.4,,,BallRecovery,Successful,SecondHalf,Antonio Rudiger,CB
1120,498,64,32,Real Madrid,104010,9,67.4,17,90.9,Pass,Successful,SecondHalf,Antonio Rudiger,CB
1121,747,64,34,Real Madrid,337782,14.7,93.9,,,TakeOn,Unsuccessful,SecondHalf,Vinicius Junior,FWD
1122,499,64,34,Real Madrid,337782,16.2,92.8,,,Foul,Successful,SecondHalf,Vinicius Junior,FWD
1123,701,64,34,Manchester City,73084,83.8,7.2,,,Foul,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
1124,500,64,43,Real Madrid,337782,24,95.8,19.5,91.1,Pass,Successful,SecondHalf,Vinicius Junior,FWD
1125,501,64,46,Real Madrid,31772,19.5,91.1,32.4,90.8,Pass,Successful,SecondHalf,Toni Kroos,CM
1126,502,64,49,Real Madrid,347862,36.6,87.2,42.7,77.1,Pass,Successful,SecondHalf,Rodrygo,FWD
1127,503,64,50,Real Madrid,14296,42.7,77.1,38.6,73.2,Pass,Successful,SecondHalf,Karim Benzema,FWD
1128,504,64,52,Real Madrid,347862,38.1,55.5,52.5,13.1,Pass,Successful,SecondHalf,Rodrygo,FWD
1129,505,64,55,Real Madrid,106883,52.5,13.1,47.6,32.8,Pass,Successful,SecondHalf,Dani Carvajal,RB
1130,506,65,1,Real Madrid,347862,60.8,25.1,53.8,26.8,Pass,Successful,SecondHalf,Rodrygo,FWD
1131,507,65,3,Real Madrid,337879,55.1,25.6,58.8,7.8,Pass,Successful,SecondHalf,Eder Militao,CB
1132,508,65,5,Real Madrid,106883,58.3,7.5,46.2,55.1,Pass,Successful,SecondHalf,Dani Carvajal,RB
1133,509,65,7,Real Madrid,104010,46.2,57.6,54.2,78,Pass,Successful,SecondHalf,Antonio Rudiger,CB
1134,529,66,50,Real Madrid,337782,55.9,59.6,,,BallTouch,Successful,SecondHalf,Vinicius Junior,FWD
1135,757,66,51,Manchester City,315227,48.2,41.2,,,BallTouch,Unsuccessful,SecondHalf,Erling Haaland,FWD
1136,510,65,9,Real Madrid,31772,54.2,78,64.3,73.3,Pass,Successful,SecondHalf,Toni Kroos,CM
1137,511,65,11,Real Madrid,39722,65,72.7,78.7,58.5,Pass,Successful,SecondHalf,David Alaba,CB
1138,512,65,12,Real Madrid,14296,78.7,58.5,,,BallTouch,Unsuccessful,SecondHalf,Karim Benzema,FWD
1139,702,65,13,Manchester City,77464,24.4,37,,,BallRecovery,Successful,SecondHalf,Ilkay Gundogan,AM
1140,703,65,13,Manchester City,77464,24.4,37,16.1,48.1,Pass,Successful,SecondHalf,Ilkay Gundogan,AM
1141,704,65,15,Manchester City,313171,16.1,48.1,12.2,39.1,Pass,Successful,SecondHalf,Ruben Dias,CB
1142,705,65,17,Manchester City,101374,12.2,39.1,29.3,22,Pass,Successful,SecondHalf,John Stones,DM
1143,706,65,18,Manchester City,136741,29.3,22,40.4,24.8,Pass,Successful,SecondHalf,Bernardo Silva,RM
1144,707,65,24,Manchester City,73084,66.4,46.9,69.6,46.6,Pass,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
1145,513,65,24,Real Madrid,369109,33.9,57.6,,,BlockedPass,Successful,SecondHalf,Eduardo Camavinga,LB
1146,514,65,26,Real Madrid,369109,30.6,56.9,,,BallRecovery,Successful,SecondHalf,Eduardo Camavinga,LB
1147,515,65,27,Real Madrid,369109,32.8,51.8,41.3,39.5,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
1148,516,65,28,Real Madrid,344644,41.3,39.5,38.6,49.5,Pass,Successful,SecondHalf,Federico Valverde,MC
1149,517,65,30,Real Madrid,369109,38.3,50.9,54.2,87.3,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
1150,518,65,33,Real Madrid,39722,57.3,87.8,71.1,94.7,Pass,Successful,SecondHalf,David Alaba,CB
1151,519,65,36,Real Madrid,337782,72.3,94.2,82.3,47.4,Pass,Unsuccessful,SecondHalf,Vinicius Junior,FWD
1152,709,65,38,Manchester City,297390,17.9,54.2,25.1,59,Pass,Successful,SecondHalf,Manuel Akanji,LB
1153,710,65,39,Manchester City,113069,25.1,59,,,BallRecovery,Successful,SecondHalf,Jack Grealish,LM
1154,711,65,43,Manchester City,113069,33.9,46,32.5,17,Pass,Successful,SecondHalf,Jack Grealish,LM
1155,712,65,48,Manchester City,136741,34.8,43.1,28.8,63.9,Pass,Successful,SecondHalf,Bernardo Silva,RM
1156,713,65,51,Manchester City,297390,31.6,68.3,53.5,89,Pass,Successful,SecondHalf,Manuel Akanji,LB
1157,714,65,54,Manchester City,73084,53.4,87.9,51,71,Pass,Successful,SecondHalf,Kevin De-Bruyne,AM
1158,715,65,57,Manchester City,77464,49.6,70.5,44.2,66.8,Pass,Successful,SecondHalf,Ilkay Gundogan,AM
1159,716,65,59,Manchester City,303139,44.2,66.8,52.9,71,Pass,Successful,SecondHalf,Hernandez Rodri,DM
1160,717,66,0,Manchester City,77464,52.9,71,47.6,54.8,Pass,Successful,SecondHalf,Ilkay Gundogan,AM
1161,718,66,1,Manchester City,101374,47.6,54.8,,,BallTouch,Unsuccessful,SecondHalf,John Stones,DM
1162,520,66,3,Real Madrid,347862,53.5,38.4,57.2,53.8,Pass,Successful,SecondHalf,Rodrygo,FWD
1163,522,66,6,Real Madrid,337782,71.1,65.7,76.9,76,Pass,Successful,SecondHalf,Vinicius Junior,FWD
1164,523,66,11,Real Madrid,14296,78.2,61,77.5,41.7,Pass,Successful,SecondHalf,Karim Benzema,FWD
1165,524,66,13,Real Madrid,31772,75.3,41.4,,,SavedShot,Successful,SecondHalf,Toni Kroos,CM
1166,719,66,13,Manchester City,77464,21.4,55.3,,,Save,Successful,SecondHalf,Ilkay Gundogan,AM
1167,975,66,17,Manchester City,121774,0,0,,,KeeperSweeper,Successful,SecondHalf,Moraes Ederson ,GK
1168,720,66,17,Manchester City,121774,3,85.4,,,BallRecovery,Successful,SecondHalf,Moraes Ederson ,GK
1169,721,66,19,Manchester City,121774,3.9,88.1,56.1,73.4,Pass,Unsuccessful,SecondHalf,Moraes Ederson ,GK
1170,525,66,23,Real Madrid,337879,41.8,24.7,45.9,27.5,Pass,Unsuccessful,SecondHalf,Eder Militao,CB
1171,526,66,25,Real Madrid,337879,39.2,26.7,,,Foul,Successful,SecondHalf,Eder Militao,CB
1172,723,66,25,Manchester City,315227,60.8,73.3,,,Foul,Unsuccessful,SecondHalf,Erling Haaland,FWD
